Time;At least denials: 0;At least denials: 1;At least denials: 2;At least denials: 3;At least denials: 4;At least denials: 5
30.8;1.0;0.9906355430498862;0.9773492428827744;0.9567979599232744;0.9279149241798494;0.8901291628488495
30.900000000000002;1.0;0.9908076683494385;0.9777213220517114;0.9574458354834019;0.9289068731627316;0.8915173593611792
31.0;1.0;0.9909849824302962;0.9781048387463444;0.9581142473587316;0.929931332576537;0.8929525667671541
31.1;1.0;0.9911670801558095;0.9784989610852989;0.9588017848221657;0.9309862108748874;0.8944319656670688
31.200000000000003;1.0;0.9913535502766461;0.9789028586240931;0.9595070446642684;0.9320694284591847;0.8959527518996941
31.3;1.0;0.9915430423443001;0.9793136809513692;0.9602251027450881;0.933173499213792;0.8975045299573688
31.400000000000002;1.0;0.991734242284849;0.9797286639814721;0.9609511820227012;0.9342911469970131;0.8990771729837175
31.5;1.0;0.9919258940474378;0.9801451731043022;0.961680727661484;0.9354154211555669;0.9006609847642348
31.6;1.0;0.9921168176574047;0.9805607378850918;0.9624094669219478;0.9365397887574839;0.9022468294958093
31.700000000000003;1.0;0.9923059236197286;0.9809730785805553;0.9631334543472327;0.9376582042735596;0.9038262302727914
31.8;1.0;0.9924922237077373;0.981380124960422;0.9638491032167025;0.9387651581803015;0.9053914382982917
31.900000000000002;1.0;0.9926748382603403;0.9817800280825346;0.9645532045577835;0.9398557064825352;0.9069354755874184
32.0;1.0;0.9928530001946335;0.9821711657742085;0.9652429352065425;0.9409254834806662;0.9084521544004531
32.1;1.0;0.9930260560151492;0.9825521426314716;0.9659158565031547;0.9419707002634147;0.9099360768676548
32.2;1.0;0.9931934641621517;0.9829217853696974;0.9665699052198597;0.9429881314230472;0.9113826182891251
32.300000000000004;1.0;0.9933547910859716;0.9832791343515628;0.9672033782656435;0.9439750923987786;0.9127878974599869
32.4;1.0;0.9935097054605343;0.9836234320876542;0.9678149126116483;0.9449294096853623;0.9141487371274787
32.5;1.0;0.993657970956635;0.9839541094567763;0.9684034617498627;0.9458493859246897;0.915462617371902
32.6;1.0;0.9937994379852036;0.9842707703316254;0.9689682698480206;0.9467337616510118;0.9167276243506192
32.7;1.0;0.9939340347951221;0.9845731752248268;0.9695088446062087;0.9475816752031047;0.9179423964796575
32.800000000000004;1.0;0.9940617582722587;0.9848612244937988;0.9700249296633828;0.9483926220629671;0.9191060697704528
32.9;1.0;0.9941826647398964;0.9851349415635082;0.9705164772506024;0.9491664146401488;0.9202182237035577
33.0;1.0;0.9942968610093524;0.9853944565466719;0.9709836216463337;0.9499031432999996;0.9212788287154655
33.1;1.0;0.9944044958767647;0.9856399905637008;0.9714266538602434;0.950603139236751;0.9222881961038658
33.2;1.0;0.9945057522107094;0.9858718409917796;0.9718459978569842;0.9512669396200727;0.9232469309224005
33.300000000000004;1.0;0.994601346009511;0.9860915270576985;0.9722442852511953;0.9518985742986756;0.9241606819120587
33.4;1.0;0.9946918730094142;0.9863003081376452;0.9726236919511533;0.9525013696384402;0.9250341055946995
33.5;1.0;0.9947778352686845;0.9864992419384186;0.9729860407310267;0.9530781073059176;0.9258710907585626
33.6;1.0;0.9948596609309114;0.9866892276486788;0.973332877270106;0.9536311419446438;0.9266749247641108
33.7;1.0;0.9949377190616437;0.986871038276317;0.9736655271120043;0.954162489306327;0.9274484180566234
33.800000000000004;1.0;0.9950123309003833;0.9870453451378006;0.973985138783158;0.9546738929578135;0.9281939983866087
33.9;1.0;0.9950837784844511;0.9872127366016485;0.9742927167813472;0.9551668753112168;0.928913782872225
34.0;1.0;0.9951523113306455;0.9873737325874701;0.9745891470825181;0.9556427770765992;0.9296096337020563
34.1;1.0;0.9952181516696779;0.9875287959013161;0.9748752170708122;0.9561027880845352;0.9302832016449171
34.2;1.0;0.9952814985929112;0.9876783411914103;0.9751516312729984;0.9565479716148797;0.9309359603855483
34.300000000000004;1.0;0.9953425313743155;0.9878227420976221;0.9754190239069449;0.9569792837930592;0.931569233891786
