time,expected
21.844,0.11734820354600264
21.845,0.1173481714180273
21.846,0.11734813926959461
21.847,0.11734810710082796
21.848,0.11734807491185105
21.849,0.11734804270278754
21.85,0.11734801047376127
21.851,0.11734797822489627
21.852,0.11734794595631665
21.853,0.11734791366814658
21.854,0.1173478813605106
21.855,0.11734784903353293
21.856,0.11734781668733842
21.857,0.11734778432205163
21.858,0.1173477519377975
21.859,0.1173477195347009
21.86,0.11734768711288698
21.861,0.11734765467248083
21.862000000000002,0.11734762221360782
21.863,0.11734758973639323
21.864,0.1173475572409626
21.865000000000002,0.11734752472744164
21.866,0.11734749219595596
21.867,0.11734745964663114
21.868000000000002,0.11734742707959338
21.869,0.11734739449496852
21.87,0.11734736189288274
21.871000000000002,0.11734732927346211
21.872,0.11734729663683295
21.873,0.11734726398312148
21.874,0.1173472313124543
21.875,0.11734719862495782
21.876,0.11734716592075861
21.877,0.11734713319998356
21.878,0.11734710046275916
21.879,0.11734706770921231
21.88,0.1173470349394701
21.881,0.1173470021536593
21.882,0.11734696935190696
21.883,0.11734693653434024
21.884,0.11734690370108646
21.885,0.11734687085227255
21.886,0.1173468379880262
21.887,0.11734680510847449
21.888,0.11734677221374497
21.889,0.11734673930396514
21.89,0.11734670637926255
21.891000000000002,0.11734667343976475
21.892,0.11734664048559942
21.893,0.11734660751689427
21.894000000000002,0.11734657453377695
21.895,0.11734654153637535
21.896,0.11734650852481729
21.897000000000002,0.11734647549923077
21.898,0.11734644245974352
21.899,0.11734640940648361
21.900000000000002,0.11734637633957895
21.901,0.11734634325915769
21.902,0.11734631016534781
21.903,0.11734627705827752
21.904,0.11734624393807491
21.905,0.11734621080486807
21.906,0.11734617765878524
21.907,0.1173461444999547
21.908,0.11734611132850449
21.909,0.11734607814456308
21.91,0.11734604494825869
21.911,0.11734601173971951
21.912,0.11734597851907404
21.913,0.1173459452864504
21.914,0.11734591204197706
21.915,0.1173458787857823
21.916,0.11734584551799461
21.917,0.11734581223874216
21.918,0.11734577894815351
21.919,0.11734574564635684
21.92,0.11734571233348078
21.921,0.11734567900965338
21.922,0.11734564567500334
21.923000000000002,0.1173456123296588
21.924,0.11734557897374827
21.925,0.1173455456074001
21.926000000000002,0.11734551223074254
21.927,0.11734547884390392
21.928,0.1173454454470128
21.929000000000002,0.11734541204019727
21.93,0.11734537862358574
21.931,0.11734534519730642
21.932000000000002,0.1173453117614877
21.933,0.11734527831625771
21.934,0.11734524486174472
21.935,0.11734521139807698
21.936,0.11734517792538258
21.937,0.11734514444378977
21.938,0.11734511095342659
21.939,0.11734507745442113
21.94,0.1173450439469015
21.941,0.11734501043099577
21.942,0.11734497690683184
21.943,0.11734494337453773
21.944,0.11734490983424126
21.945,0.11734487628607045
21.946,0.11734484273015304
21.947,0.11734480916661684
21.948,0.11734477559558967
21.949,0.11734474201719912
21.95,0.11734470843157285
21.951,0.11734467483883855
21.952,0.11734464123912382
21.953,0.11734460763255597
21.954,0.11734457401926261
21.955000000000002,0.117344540399371
21.956,0.11734450677300858
21.957,0.11734447314030257
21.958000000000002,0.1173444395013802
21.959,0.11734440585636864
21.96,0.1173443722053949
21.961000000000002,0.11734433854858616
21.962,0.11734430488606915
21.963,0.11734427121797099
21.964000000000002,0.11734423754441828
21.965,0.11734420386553791
21.966,0.11734417018145643
21.967,0.11734413649230069
21.968,0.11734410279819678
21.969,0.11734406909927152
21.97,0.1173440353956511
21.971,0.11734400168746188
21.972,0.11734396797483003
21.973,0.11734393425788164
21.974,0.11734390053674276
21.975,0.11734386681153929
21.976,0.1173438330823971
21.977,0.11734379934944202
21.978,0.1173437656127997
21.979,0.11734373187259568
21.98,0.11734369812895543
21.981,0.1173436643820044
21.982,0.1173436306318679
21.983,0.11734359687867106
21.984,0.11734356312253895
21.985,0.11734352936359672
21.986,0.1173434956019691
21.987000000000002,0.11734346183778085
21.988,0.11734342807115683
21.989,0.1173433943022215
21.990000000000002,0.11734336053109935
21.991,0.11734332675791467
21.992,0.1173432929827918
21.993000000000002,0.11734325920585484
21.994,0.11734322542722767
21.995,0.11734319164703447
21.996000000000002,0.1173431578653988
21.997,0.11734312408244438
21.998,0.11734309029829476
21.999,0.1173430565130734
22.0,0.11734302272690349
22.001,0.11734298893990826
22.002,0.11734295515221094
22.003,0.11734292136393429
22.004,0.11734288757520099
22.005,0.11734285378613384
22.006,0.11734281999685539
22.007,0.11734278620748806
22.008,0.11734275241815408
22.009,0.1173427186289756
22.01,0.11734268484007454
22.011,0.11734265105157285
22.012,0.11734261726359232
22.013,0.11734258347625445
22.014,0.1173425496896806
22.015,0.11734251590399229
22.016000000000002,0.11734248211931042
22.017,0.11734244833575616
22.018,0.11734241455345029
22.019000000000002,0.11734238077251373
22.02,0.11734234699306678
22.021,0.11734231321523
22.022000000000002,0.11734227943912372
22.023,0.11734224566486787
22.024,0.11734221189258251
22.025000000000002,0.11734217812238742
22.026,0.1173421443544024
22.027,0.11734211058874677
22.028,0.1173420768255399
22.029,0.11734204306490088
22.03,0.11734200930694891
22.031,0.11734197555180276
22.032,0.11734194179958111
22.033,0.11734190805040237
22.034,0.11734187430438509
22.035,0.11734184056164733
22.036,0.11734180682230719
22.037,0.11734177308648239
22.038,0.11734173935429074
22.039,0.1173417056258497
22.04,0.11734167190127659
22.041,0.11734163818068855
22.042,0.11734160446420266
22.043,0.11734157075193558
22.044,0.1173415370440041
22.045,0.11734150334052451
22.046,0.11734146964161318
22.047,0.11734143594738622
22.048000000000002,0.11734140225795957
22.049,0.1173413685734488
22.05,0.1173413348939696
22.051000000000002,0.11734130121963719
22.052,0.11734126755056688
22.053,0.11734123388687351
22.054000000000002,0.11734120022867205
22.055,0.11734116657607693
22.056,0.1173411329292026
22.057000000000002,0.11734109928816336
22.058,0.11734106565307323
22.059,0.11734103202404594
22.06,0.11734099840119518
22.061,0.1173409647846344
22.062,0.1173409311744768
22.063,0.11734089757083561
22.064,0.11734086397382346
22.065,0.11734083038355307
22.066,0.11734079680013697
22.067,0.11734076322368722
22.068,0.1173407296543161
22.069,0.11734069609213521
22.07,0.1173406625372563
22.071,0.11734062898979074
22.072,0.11734059544984991
22.073,0.11734056191754465
22.074,0.1173405283929858
22.075,0.117340494876284
22.076,0.11734046136754948
22.077,0.11734042786689268
22.078,0.11734039437442327
22.079,0.11734036089025118
22.080000000000002,0.11734032741448587
22.081,0.11734029394723658
22.082,0.11734026048861255
22.083000000000002,0.11734022703872268
22.084,0.11734019359767535
22.085,0.11734016016557927
22.086000000000002,0.11734012674254259
22.087,0.1173400933286732
22.088,0.11734005992407909
22.089000000000002,0.11734002652886757
22.09,0.11733999314314611
22.091,0.11733995976702184
22.092,0.11733992640060152
22.093,0.11733989304399192
22.094,0.11733985969729935
