time,expected
98.15,0.567431006943949
98.151,0.5674309810151466
98.152,0.5674309551130511
98.153,0.5674309292376325
98.154,0.5674309033888608
98.155,0.5674308775667062
98.156,0.5674308517711387
98.157,0.5674308260021287
98.158,0.567430800259646
98.159,0.5674307745436609
98.16,0.5674307488541436
98.161,0.5674307231910647
98.162,0.5674306975543942
98.163,0.5674306719441027
98.164,0.5674306463601605
98.165,0.5674306208025381
98.166,0.5674305952712059
98.167,0.5674305697661343
98.168,0.5674305442872941
98.169,0.5674305188346559
98.17,0.5674304934081897
98.171,0.5674304680078672
98.172,0.5674304426336582
98.173,0.5674304172855339
98.174,0.5674303919634652
98.175,0.567430366667422
98.176,0.5674303413973761
98.177,0.5674303161532984
98.178,0.5674302909351593
98.179,0.5674302657429297
98.18,0.5674302405765812
98.181,0.5674302154360843
98.182,0.56743019032141
98.183,0.5674301652325296
98.184,0.5674301401694145
98.185,0.5674301151320356
98.186,0.567430090120364
98.187,0.5674300651343712
98.188,0.5674300401740283
98.18900000000001,0.5674300152393065
98.19,0.5674299903301775
98.191,0.5674299654466123
98.19200000000001,0.5674299405885825
98.193,0.5674299157560596
98.194,0.5674298909490152
98.19500000000001,0.5674298661674204
98.196,0.5674298414112472
98.197,0.5674298166804668
98.19800000000001,0.5674297919750514
98.199,0.567429767294972
98.2,0.5674297426402007
98.20100000000001,0.5674297180107092
98.202,0.5674296934064691
98.203,0.5674296688274526
98.20400000000001,0.5674296442736313
98.205,0.5674296197449769
98.206,0.5674295952414613
98.20700000000001,0.5674295707630569
98.208,0.5674295463097355
98.209,0.5674295218814688
98.21000000000001,0.5674294974782292
98.211,0.5674294730999885
98.212,0.567429448746719
98.21300000000001,0.5674294244183931
98.214,0.5674294001149826
98.215,0.5674293758364597
98.21600000000001,0.5674293515827967
98.217,0.5674293273539665
98.218,0.5674293031499406
98.21900000000001,0.5674292789706917
98.22,0.5674292548161923
98.221,0.5674292306864146
98.22200000000001,0.5674292065813316
98.223,0.5674291825009148
98.224,0.5674291584451376
98.22500000000001,0.5674291344139725
98.226,0.5674291104073915
98.227,0.5674290864253678
98.22800000000001,0.5674290624678741
98.229,0.5674290385348828
98.23,0.5674290146263664
98.23100000000001,0.5674289907422986
98.232,0.567428966882651
98.233,0.5674289430473974
98.23400000000001,0.5674289192365103
98.235,0.5674288954499624
98.236,0.5674288716877273
98.23700000000001,0.5674288479497773
98.238,0.5674288242360856
98.239,0.5674288005466255
98.24000000000001,0.5674287768813695
98.241,0.5674287532402915
98.242,0.5674287296233639
98.243,0.5674287060305603
98.244,0.5674286824618536
98.245,0.5674286589172175
98.246,0.5674286353966248
98.247,0.5674286119000491
98.248,0.5674285884274636
98.249,0.5674285649788415
98.25,0.5674285415541568
98.251,0.5674285181533824
98.252,0.5674284947764917
98.253,0.5674284714234585
98.254,0.5674284480942563
98.255,0.5674284247888587
98.256,0.5674284015072392
98.257,0.5674283782493713
98.258,0.5674283550152288
98.259,0.5674283318047854
98.26,0.5674283086180151
